fecha_divorcio,sexo_1,sexo_2,fecha_matrimonio,tiempo_transcurrido,anios_matrimonio,anio_divorcio,anio_matrimonio,mes_divorcio,tipo_pareja
2025-04-08,Masculino,F,2010-04-08,5479 days,15.0,2025,2010.0,4,dif sexo
2025-04-09,Femenino,M,2017-03-10,2952 days,8.1,2025,2017.0,4,dif sexo
2025-04-09,No declara,NO DECLARA,1992-03-12,12081 days,33.1,2025,1992.0,4,desconocido
2025-04-09,Masculino,F,2001-10-18,8574 days,23.5,2025,2001.0,4,dif sexo
2025-04-09,Masculino,F,1981-06-12,16007 days,43.8,2025,1981.0,4,dif sexo
2025-04-09,Masculino,F,2000-03-10,9161 days,25.1,2025,2000.0,4,dif sexo
2025-04-09,Masculino,F,2001-07-06,8678 days,23.8,2025,2001.0,4,dif sexo
2025-04-09,No declara,F,1984-09-26,14805 days,40.5,2025,1984.0,4,desconocido
2025-04-10,Femenino,M,2023-11-02,525 days,1.4,2025,2023.0,4,dif sexo
2025-04-10,Masculino,F,1996-10-31,10388 days,28.4,2025,1996.0,4,dif sexo
2025-04-10,Masculino,M,2011-06-24,5039 days,13.8,2025,2011.0,4,dif sexo
2025-04-10,No declara,F,2014-08-25,3881 days,10.6,2025,2014.0,4,desconocido
2025-04-10,Masculino,F,2014-03-19,4040 days,11.1,2025,2014.0,4,dif sexo
2025-04-10,Masculino,F,2013-12-26,4123 days,11.3,2025,2013.0,4,dif sexo
2025-04-10,Masculino,F,1991-05-03,12396 days,33.9,2025,1991.0,4,dif sexo
2025-04-10,Masculino,F,1990-05-01,12763 days,34.9,2025,1990.0,4,dif sexo
2025-04-10,Masculino,F,2018-03-23,2575 days,7.0,2025,2018.0,4,dif sexo
2025-04-10,Masculino,F,2017-05-26,2876 days,7.9,2025,2017.0,4,dif sexo
2025-04-10,Masculino,F,1981-09-25,15903 days,43.5,2025,1981.0,4,dif sexo
2025-04-10,Masculino,F,2019-11-21,1967 days,5.4,2025,2019.0,4,dif sexo
2025-04-10,Masculino,F,2019-11-20,1968 days,5.4,2025,2019.0,4,dif sexo
2025-04-10,Masculino,F,2008-08-01,6096 days,16.7,2025,2008.0,4,dif sexo
2025-04-10,Masculino,F,2015-12-15,3404 days,9.3,2025,2015.0,4,dif sexo
2025-04-10,Masculino,F,2015-11-26,3423 days,9.4,2025,2015.0,4,dif sexo
2025-04-10,Masculino,F,2015-10-28,3452 days,9.5,2025,2015.0,4,dif sexo
2025-04-10,Femenino,M,2015-10-14,3466 days,9.5,2025,2015.0,4,dif sexo
2025-04-10,Masculino,F,2016-05-03,3264 days,8.9,2025,2016.0,4,dif sexo
2025-04-10,Masculino,F,2011-07-28,5005 days,13.7,2025,2011.0,4,dif sexo
2025-04-10,Masculino,F,2017-11-06,2712 days,7.4,2025,2017.0,4,dif sexo
2025-04-10,Masculino,F,2009-09-23,5678 days,15.5,2025,2009.0,4,dif sexo
2025-04-10,Masculino,F,2008-10-22,6014 days,16.5,2025,2008.0,4,dif sexo
2025-04-10,No declara,NO DECLARA,1988-12-05,13275 days,36.3,2025,1988.0,4,desconocido
2025-04-10,Masculino,F,2003-03-28,8049 days,22.0,2025,2003.0,4,dif sexo
2025-04-10,Masculino,F,2000-02-02,9199 days,25.2,2025,2000.0,4,dif sexo
2025-04-10,Masculino,F,2003-07-01,7954 days,21.8,2025,2003.0,4,dif sexo
2025-04-10,Masculino,F,2018-01-19,2638 days,7.2,2025,2018.0,4,dif sexo
2025-04-10,Femenino,M,2017-08-18,2792 days,7.6,2025,2017.0,4,dif sexo
2025-04-11,Masculino,NO DECLARA,1985-11-15,14392 days,39.4,2025,1985.0,4,dif sexo
2025-04-11,Masculino,F,2011-12-02,4879 days,13.4,2025,2011.0,4,dif sexo
2025-04-11,Masculino,F,2018-07-06,2471 days,6.8,2025,2018.0,4,dif sexo
2025-04-11,Masculino,F,2013-02-05,4448 days,12.2,2025,2013.0,4,dif sexo
2025-04-11,Masculino,F,1986-12-19,13993 days,38.3,2025,1986.0,4,dif sexo
2025-04-11,No declara,NO DECLARA,1983-07-25,15236 days,41.7,2025,1983.0,4,desconocido
2025-04-11,Masculino,F,1996-04-25,10578 days,29.0,2025,1996.0,4,dif sexo
2025-04-11,Masculino,F,1997-12-11,9983 days,27.3,2025,1997.0,4,dif sexo
2025-04-11,Masculino,F,1979-03-02,16842 days,46.1,2025,1979.0,4,dif sexo
2025-04-11,Masculino,F,2023-02-28,773 days,2.1,2025,2023.0,4,dif sexo
2025-04-11,Masculino,F,2011-12-05,4876 days,13.3,2025,2011.0,4,dif sexo
2025-04-11,Masculino,F,2019-03-01,2233 days,6.1,2025,2019.0,4,dif sexo
2025-04-11,Masculino,F,2021-03-18,1485 days,4.1,2025,2021.0,4,dif sexo
2025-04-11,Masculino,F,2019-11-29,1960 days,5.4,2025,2019.0,4,dif sexo
2025-04-11,Masculino,F,2019-08-02,2079 days,5.7,2025,2019.0,4,dif sexo
2025-04-11,Femenino,M,2012-03-07,4783 days,13.1,2025,2012.0,4,dif sexo
2025-04-11,Masculino,F,2010-09-24,5313 days,14.5,2025,2010.0,4,dif sexo
2025-04-11,Masculino,F,2006-06-16,6874 days,18.8,2025,2006.0,4,dif sexo
2025-04-11,Masculino,F,2009-05-15,5810 days,15.9,2025,2009.0,4,dif sexo
2025-04-11,Masculino,F,2008-12-12,5964 days,16.3,2025,2008.0,4,dif sexo
2025-04-11,Masculino,F,2002-11-01,8197 days,22.4,2025,2002.0,4,dif sexo
2025-04-11,Masculino,F,2002-08-23,8267 days,22.6,2025,2002.0,4,dif sexo
2025-04-11,Masculino,F,2004-01-02,7770 days,21.3,2025,2004.0,4,dif sexo
2025-04-11,Masculino,F,2003-03-07,8071 days,22.1,2025,2003.0,4,dif sexo
2025-04-11,Masculino,F,2006-07-05,6855 days,18.8,2025,2006.0,4,dif sexo
2025-04-11,Masculino,F,2004-02-27,7714 days,21.1,2025,2004.0,4,dif sexo
2025-04-11,Masculino,NO DECLARA,1987-11-25,13652 days,37.4,2025,1987.0,4,dif sexo
2025-04-14,Masculino,F,2004-05-28,7626 days,20.9,2025,2004.0,4,dif sexo
2025-04-14,Masculino,F,2018-11-09,2348 days,6.4,2025,2018.0,4,dif sexo
2025-04-14,Masculino,F,2013-12-13,4140 days,11.3,2025,2013.0,4,dif sexo
2025-04-14,No declara,NO DECLARA,1983-10-20,15152 days,41.5,2025,1983.0,4,desconocido
2025-04-14,Masculino,F,2018-11-12,2345 days,6.4,2025,2018.0,4,dif sexo
2025-04-14,Masculino,F,2004-09-17,7514 days,20.6,2025,2004.0,4,dif sexo
2025-04-14,Masculino,F,1997-07-18,10132 days,27.7,2025,1997.0,4,dif sexo
2025-04-14,Masculino,F,1976-11-05,17692 days,48.4,2025,1976.0,4,dif sexo
2025-04-14,Masculino,F,2003-09-18,7879 days,21.6,2025,2003.0,4,dif sexo
2025-04-14,Masculino,F,1973-11-20,18773 days,51.4,2025,1973.0,4,dif sexo
2025-04-14,Masculino,F,2024-09-09,217 days,0.6,2025,2024.0,4,dif sexo
2025-04-14,No declara,NO DECLARA,1991-12-27,12162 days,33.3,2025,1991.0,4,desconocido
2025-04-14,Masculino,F,2008-02-22,6261 days,17.1,2025,2008.0,4,dif sexo
2025-04-14,Masculino,F,2019-02-13,2252 days,6.2,2025,2019.0,4,dif sexo
2025-04-14,Femenino,M,2019-07-26,2089 days,5.7,2025,2019.0,4,dif sexo
2025-04-14,Masculino,F,2004-04-23,7661 days,21.0,2025,2004.0,4,dif sexo
2025-04-14,Masculino,F,2002-03-21,8425 days,23.1,2025,2002.0,4,dif sexo
2025-04-14,Masculino,F,2014-01-02,4120 days,11.3,2025,2014.0,4,dif sexo
2025-04-14,Masculino,F,2017-07-11,2834 days,7.8,2025,2017.0,4,dif sexo
2025-04-14,Masculino,F,2008-08-19,6082 days,16.7,2025,2008.0,4,dif sexo
2025-04-14,Masculino,NO DECLARA,1991-11-05,12214 days,33.4,2025,1991.0,4,dif sexo
2025-04-14,Masculino,F,2008-01-23,6291 days,17.2,2025,2008.0,4,dif sexo
2025-04-14,Masculino,F,2018-04-05,2566 days,7.0,2025,2018.0,4,dif sexo
2025-04-14,Masculino,F,2009-03-19,5870 days,16.1,2025,2009.0,4,dif sexo
2025-04-14,Masculino,F,2000-05-05,9110 days,24.9,2025,2000.0,4,dif sexo
2025-04-14,Masculino,F,2003-04-24,8026 days,22.0,2025,2003.0,4,dif sexo
2025-04-14,Masculino,F,2002-01-25,8480 days,23.2,2025,2002.0,4,dif sexo
2025-04-14,Masculino,F,2013-09-20,4224 days,11.6,2025,2013.0,4,dif sexo
2025-04-14,No declara,NO DECLARA,1996-04-12,10594 days,29.0,2025,1996.0,4,desconocido
2025-04-14,Masculino,F,2010-07-08,5394 days,14.8,2025,2010.0,4,dif sexo
2025-04-14,Masculino,F,2011-11-16,4898 days,13.4,2025,2011.0,4,dif sexo
2025-04-14,Masculino,F,2010-04-26,5467 days,15.0,2025,2010.0,4,dif sexo
2025-04-14,Masculino,F,2016-03-10,3322 days,9.1,2025,2016.0,4,dif sexo
2025-04-15,Masculino,F,2007-11-22,6354 days,17.4,2025,2007.0,4,dif sexo
2025-04-15,No declara,F,1988-12-15,13270 days,36.3,2025,1988.0,4,desconocido
2025-04-15,Masculino,F,2014-10-24,3826 days,10.5,2025,2014.0,4,dif sexo
2025-04-15,Masculino,F,2005-03-23,7328 days,20.1,2025,2005.0,4,dif sexo
2025-04-15,Masculino,F,2017-04-07,2930 days,8.0,2025,2017.0,4,dif sexo
2025-04-15,Masculino,F,2013-12-19,4135 days,11.3,2025,2013.0,4,dif sexo
2025-04-15,No declara,NO DECLARA,1988-02-01,13588 days,37.2,2025,1988.0,4,desconocido
2025-04-15,Masculino,F,2001-12-12,8525 days,23.3,2025,2001.0,4,dif sexo
2025-04-15,Masculino,F,2017-07-20,2826 days,7.7,2025,2017.0,4,dif sexo
2025-04-15,Masculino,F,2013-09-06,4239 days,11.6,2025,2013.0,4,dif sexo
2025-04-15,Masculino,F,1974-02-04,18698 days,51.2,2025,1974.0,4,dif sexo
2025-04-15,Masculino,F,1998-03-20,9888 days,27.1,2025,1998.0,4,dif sexo
2025-04-15,Femenino,M,2024-01-17,454 days,1.2,2025,2024.0,4,dif sexo
2025-04-15,Masculino,F,2023-07-21,634 days,1.7,2025,2023.0,4,dif sexo
2025-04-15,Femenino,M,2024-09-06,221 days,0.6,2025,2024.0,4,dif sexo
2025-04-15,Masculino,F,2005-12-07,7069 days,19.4,2025,2005.0,4,dif sexo
2025-04-15,Masculino,F,1994-05-30,11278 days,30.9,2025,1994.0,4,dif sexo
2025-04-15,Masculino,NO DECLARA,1989-08-18,13024 days,35.7,2025,1989.0,4,dif sexo
2025-04-15,Masculino,F,2013-11-15,4169 days,11.4,2025,2013.0,4,dif sexo
2025-04-15,Masculino,F,2022-01-24,1177 days,3.2,2025,2022.0,4,dif sexo
2025-04-15,Masculino,F,2017-08-09,2806 days,7.7,2025,2017.0,4,dif sexo
2025-04-15,Femenino,M,2020-01-06,1926 days,5.3,2025,2020.0,4,dif sexo
2025-04-15,Masculino,F,2010-05-07,5457 days,14.9,2025,2010.0,4,dif sexo
2025-04-15,Masculino,F,2017-03-15,2953 days,8.1,2025,2017.0,4,dif sexo
2025-04-15,Masculino,F,2009-12-11,5604 days,15.3,2025,2009.0,4,dif sexo
2025-04-15,Masculino,F,2018-04-24,2548 days,7.0,2025,2018.0,4,dif sexo
2025-04-15,No declara,NO DECLARA,1986-10-23,14054 days,38.5,2025,1986.0,4,desconocido
2025-04-15,Masculino,F,2003-12-19,7788 days,21.3,2025,2003.0,4,dif sexo
2025-04-15,Masculino,F,2004-06-11,7613 days,20.8,2025,2004.0,4,dif sexo
2025-04-15,Masculino,F,2003-10-22,7846 days,21.5,2025,2003.0,4,dif sexo
2025-04-15,Masculino,F,2016-10-17,3102 days,8.5,2025,2016.0,4,dif sexo
2025-04-15,Masculino,F,2018-12-07,2321 days,6.4,2025,2018.0,4,dif sexo
2025-04-15,Masculino,F,2015-03-13,3686 days,10.1,2025,2015.0,4,dif sexo
2025-04-16,Masculino,F,2005-03-17,7335 days,20.1,2025,2005.0,4,dif sexo
2025-04-16,Masculino,F,2003-02-28,8083 days,22.1,2025,2003.0,4,dif sexo
2025-04-16,Masculino,F,2003-03-21,8062 days,22.1,2025,2003.0,4,dif sexo
2025-04-16,Masculino,F,2002-04-19,8398 days,23.0,2025,2002.0,4,dif sexo
2025-04-16,Masculino,F,2007-02-21,6629 days,18.1,2025,2007.0,4,dif sexo
2025-04-16,Masculino,F,2008-09-10,6062 days,16.6,2025,2008.0,4,dif sexo
2025-04-16,Masculino,F,2016-02-05,3358 days,9.2,2025,2016.0,4,dif sexo
2025-04-16,Masculino,NO DECLARA,1995-02-10,11023 days,30.2,2025,1995.0,4,dif sexo
2025-04-16,Masculino,F,2009-01-16,5934 days,16.2,2025,2009.0,4,dif sexo
2025-04-16,Masculino,F,1997-09-05,10085 days,27.6,2025,1997.0,4,dif sexo
2025-04-16,Masculino,F,2016-11-24,3065 days,8.4,2025,2016.0,4,dif sexo
2025-04-16,Masculino,F,2016-04-15,3288 days,9.0,2025,2016.0,4,dif sexo
2025-04-16,Masculino,F,2003-10-09,7860 days,21.5,2025,2003.0,4,dif sexo
2025-04-16,Masculino,F,2013-08-14,4263 days,11.7,2025,2013.0,4,dif sexo
2025-04-16,Masculino,F,2009-08-21,5717 days,15.7,2025,2009.0,4,dif sexo
2025-04-16,Masculino,F,2008-05-30,6165 days,16.9,2025,2008.0,4,dif sexo
2025-04-16,Masculino,F,2003-12-12,7796 days,21.3,2025,2003.0,4,dif sexo
2025-04-16,Masculino,F,2014-08-08,3904 days,10.7,2025,2014.0,4,dif sexo
2025-04-16,Masculino,F,2021-12-01,1232 days,3.4,2025,2021.0,4,dif sexo
2025-04-16,Masculino,F,1983-08-26,15209 days,41.6,2025,1983.0,4,dif sexo
2025-04-16,Masculino,F,1991-03-08,12458 days,34.1,2025,1991.0,4,dif sexo
2025-04-16,Masculino,F,2015-04-16,3653 days,10.0,2025,2015.0,4,dif sexo
2025-04-16,Masculino,F,2018-10-26,2364 days,6.5,2025,2018.0,4,dif sexo
2025-04-16,Masculino,F,2018-11-16,2343 days,6.4,2025,2018.0,4,dif sexo
2025-04-16,Masculino,F,2019-05-06,2172 days,5.9,2025,2019.0,4,dif sexo
2025-04-16,Masculino,F,2011-04-08,5122 days,14.0,2025,2011.0,4,dif sexo
2025-04-16,Masculino,F,2019-12-26,1938 days,5.3,2025,2019.0,4,dif sexo
2025-04-16,Masculino,F,2023-10-05,559 days,1.5,2025,2023.0,4,dif sexo
2025-04-21,Masculino,F,2007-06-15,6520 days,17.9,2025,2007.0,4,dif sexo
2025-04-21,Femenino,M,2022-02-11,1165 days,3.2,2025,2022.0,4,dif sexo
2025-04-21,Masculino,F,2022-07-25,1001 days,2.7,2025,2022.0,4,dif sexo
2025-04-21,Masculino,F,2021-06-24,1397 days,3.8,2025,2021.0,4,dif sexo
2025-04-21,Masculino,F,2021-08-06,1354 days,3.7,2025,2021.0,4,dif sexo
2025-04-21,Masculino,F,2001-07-20,8676 days,23.8,2025,2001.0,4,dif sexo
2025-04-21,Masculino,F,1982-05-07,15690 days,43.0,2025,1982.0,4,dif sexo
2025-04-21,Femenino,M,2021-10-07,1292 days,3.5,2025,2021.0,4,dif sexo
2025-04-21,Masculino,F,1983-02-10,15411 days,42.2,2025,1983.0,4,dif sexo
2025-04-21,Masculino,F,1975-05-09,18245 days,50.0,2025,1975.0,4,dif sexo
2025-04-21,Masculino,F,2015-03-19,3686 days,10.1,2025,2015.0,4,dif sexo
2025-04-21,Masculino,F,1972-12-27,19108 days,52.3,2025,1972.0,4,dif sexo
2025-04-21,Femenino,M,2015-03-20,3685 days,10.1,2025,2015.0,4,dif sexo
2025-04-21,Masculino,F,2017-05-09,2904 days,8.0,2025,2017.0,4,dif sexo
2025-04-21,Masculino,F,2017-06-02,2880 days,7.9,2025,2017.0,4,dif sexo
2025-04-21,Masculino,F,2010-04-08,5492 days,15.0,2025,2010.0,4,dif sexo
2025-04-21,Masculino,F,2010-10-29,5288 days,14.5,2025,2010.0,4,dif sexo
2025-04-21,Masculino,F,2016-02-25,3343 days,9.2,2025,2016.0,4,dif sexo
2025-04-21,Masculino,F,2015-12-21,3409 days,9.3,2025,2015.0,4,dif sexo
2025-04-21,Masculino,F,2000-12-07,8901 days,24.4,2025,2000.0,4,dif sexo
2025-04-21,Masculino,F,1994-12-01,11099 days,30.4,2025,1994.0,4,dif sexo
2025-04-21,Masculino,F,1997-07-31,10126 days,27.7,2025,1997.0,4,dif sexo
2025-04-21,Masculino,F,1995-08-18,10839 days,29.7,2025,1995.0,4,dif sexo
2025-04-21,Masculino,F,2014-10-24,3832 days,10.5,2025,2014.0,4,dif sexo
2025-04-21,Masculino,F,1991-10-11,12246 days,33.5,2025,1991.0,4,dif sexo
2025-04-21,Masculino,NO DECLARA,1984-08-14,14860 days,40.7,2025,1984.0,4,dif sexo
2025-04-21,Masculino,F,2001-09-28,8606 days,23.6,2025,2001.0,4,dif sexo
2025-04-21,Masculino,F,2004-09-21,7517 days,20.6,2025,2004.0,4,dif sexo
2025-04-21,Masculino,F,2004-11-26,7451 days,20.4,2025,2004.0,4,dif sexo
2025-04-21,Masculino,NO DECLARA,1991-01-22,12508 days,34.2,2025,1991.0,4,dif sexo
2025-04-21,Masculino,F,2006-03-09,6983 days,19.1,2025,2006.0,4,dif sexo
2025-04-21,Masculino,F,2006-11-15,6732 days,18.4,2025,2006.0,4,dif sexo
2025-04-21,Masculino,F,2008-10-24,6023 days,16.5,2025,2008.0,4,dif sexo
2025-04-21,Masculino,F,2004-08-09,7560 days,20.7,2025,2004.0,4,dif sexo
2025-04-21,Masculino,F,2012-04-20,4749 days,13.0,2025,2012.0,4,dif sexo
2025-04-21,No declara,F,1991-12-26,12170 days,33.3,2025,1991.0,4,desconocido
2025-04-21,Masculino,F,1988-09-07,13375 days,36.6,2025,1988.0,4,dif sexo
2025-04-21,Masculino,F,1996-11-21,10378 days,28.4,2025,1996.0,4,dif sexo
2025-04-21,No declara,NO DECLARA,1995-07-20,10868 days,29.8,2025,1995.0,4,desconocido
2025-04-21,Masculino,F,2004-05-13,7648 days,20.9,2025,2004.0,4,dif sexo
2025-04-21,No declara,F,1993-08-13,11574 days,31.7,2025,1993.0,4,desconocido
2025-04-21,Masculino,F,2008-08-15,6093 days,16.7,2025,2008.0,4,dif sexo
2025-04-22,Masculino,F,2016-09-08,3148 days,8.6,2025,2016.0,4,dif sexo
2025-04-22,Masculino,F,1998-09-25,9706 days,26.6,2025,1998.0,4,dif sexo
2025-04-22,Masculino,F,2014-10-09,3848 days,10.5,2025,2014.0,4,dif sexo
2025-04-22,Masculino,F,2013-02-19,4445 days,12.2,2025,2013.0,4,dif sexo
2025-04-22,Masculino,F,2014-03-26,4045 days,11.1,2025,2014.0,4,dif sexo
2025-04-22,No declara,NO DECLARA,1983-07-11,15261 days,41.8,2025,1983.0,4,desconocido
2025-04-22,No declara,NO DECLARA,1997-07-25,10133 days,27.7,2025,1997.0,4,desconocido
2025-04-22,Masculino,F,2023-09-07,593 days,1.6,2025,2023.0,4,dif sexo
2025-04-22,No declara,NO DECLARA,1991-02-15,12485 days,34.2,2025,1991.0,4,desconocido
2025-04-22,Masculino,F,1995-10-27,10770 days,29.5,2025,1995.0,4,dif sexo
2025-04-22,Masculino,F,1998-02-26,9917 days,27.2,2025,1998.0,4,dif sexo
2025-04-22,Masculino,F,2024-03-13,405 days,1.1,2025,2024.0,4,dif sexo
2025-04-22,Masculino,F,2016-10-25,3101 days,8.5,2025,2016.0,4,dif sexo
2025-04-22,Masculino,M,2022-11-18,886 days,2.4,2025,2022.0,4,dif sexo
2025-04-22,Masculino,F,2022-12-27,847 days,2.3,2025,2022.0,4,dif sexo
2025-04-22,Masculino,F,1992-04-10,12065 days,33.0,2025,1992.0,4,dif sexo
2025-04-22,Masculino,F,2018-04-13,2566 days,7.0,2025,2018.0,4,dif sexo
2025-04-22,Masculino,F,1999-10-08,9328 days,25.5,2025,1999.0,4,dif sexo
2025-04-22,Masculino,F,2017-02-24,2979 days,8.2,2025,2017.0,4,dif sexo
2025-04-22,Femenino,M,2021-10-01,1299 days,3.6,2025,2021.0,4,dif sexo
2025-04-22,Masculino,F,2018-05-11,2538 days,6.9,2025,2018.0,4,dif sexo
2025-04-22,Masculino,F,2000-03-02,9182 days,25.1,2025,2000.0,4,dif sexo
2025-04-22,Masculino,F,2005-11-18,7095 days,19.4,2025,2005.0,4,dif sexo
2025-04-22,Masculino,F,2009-09-18,5695 days,15.6,2025,2009.0,4,dif sexo
2025-04-22,Masculino,F,2008-10-30,6018 days,16.5,2025,2008.0,4,dif sexo
2025-04-22,No declara,NO DECLARA,1989-10-20,12968 days,35.5,2025,1989.0,4,desconocido
2025-04-22,Masculino,F,2006-06-07,6894 days,18.9,2025,2006.0,4,dif sexo
2025-04-22,Femenino,M,2022-09-09,956 days,2.6,2025,2022.0,4,dif sexo
2025-04-22,Masculino,F,2003-09-26,7879 days,21.6,2025,2003.0,4,dif sexo
2025-04-22,Masculino,F,2002-04-22,8401 days,23.0,2025,2002.0,4,dif sexo
2025-04-22,Masculino,F,2002-12-13,8166 days,22.4,2025,2002.0,4,dif sexo
2025-04-22,Masculino,F,2000-08-03,9028 days,24.7,2025,2000.0,4,dif sexo
2025-04-22,Masculino,F,2000-03-23,9161 days,25.1,2025,2000.0,4,dif sexo
2025-04-22,Masculino,F,2002-05-22,8371 days,22.9,2025,2002.0,4,dif sexo
2025-04-22,Masculino,F,2002-07-08,8324 days,22.8,2025,2002.0,4,dif sexo
2025-04-22,Masculino,F,2002-08-02,8299 days,22.7,2025,2002.0,4,dif sexo
2025-04-22,No declara,F,1992-03-25,12081 days,33.1,2025,1992.0,4,desconocido
2025-04-22,Masculino,F,2002-12-27,8152 days,22.3,2025,2002.0,4,dif sexo
2025-04-22,Femenino,M,2020-10-27,1638 days,4.5,2025,2020.0,4,dif sexo
2025-04-22,Femenino,M,2020-01-17,1922 days,5.3,2025,2020.0,4,dif sexo
2025-04-22,Masculino,F,2007-05-18,6549 days,17.9,2025,2007.0,4,dif sexo
2025-04-22,Masculino,F,2017-04-11,2933 days,8.0,2025,2017.0,4,dif sexo
2025-04-22,Masculino,F,2011-12-14,4878 days,13.4,2025,2011.0,4,dif sexo
2025-04-22,Masculino,F,2012-08-16,4632 days,12.7,2025,2012.0,4,dif sexo
2025-04-22,Masculino,F,2010-12-03,5254 days,14.4,2025,2010.0,4,dif sexo
2025-04-22,Masculino,F,2010-04-08,5493 days,15.0,2025,2010.0,4,dif sexo
2025-04-22,Masculino,F,2010-03-03,5529 days,15.1,2025,2010.0,4,dif sexo
2025-04-22,Masculino,F,2013-03-18,4418 days,12.1,2025,2013.0,4,dif sexo
2025-04-22,Masculino,F,1998-12-18,9622 days,26.3,2025,1998.0,4,dif sexo
2025-04-22,Masculino,F,2019-02-22,2251 days,6.2,2025,2019.0,4,dif sexo
2025-04-22,Masculino,F,2018-11-29,2336 days,6.4,2025,2018.0,4,dif sexo
2025-04-22,Masculino,F,2012-10-19,4568 days,12.5,2025,2012.0,4,dif sexo
2025-04-23,Masculino,F,2008-09-05,6074 days,16.6,2025,2008.0,4,dif sexo
2025-04-23,No declara,NO DECLARA,1994-05-18,11298 days,30.9,2025,1994.0,4,desconocido
2025-04-23,No declara,NO DECLARA,1984-12-07,14747 days,40.4,2025,1984.0,4,desconocido
2025-04-23,Masculino,F,1977-04-15,17540 days,48.0,2025,1977.0,4,dif sexo
2025-04-23,No declara,NO DECLARA,1997-11-05,10031 days,27.5,2025,1997.0,4,desconocido
2025-04-23,Masculino,F,1994-05-23,11293 days,30.9,2025,1994.0,4,dif sexo
2025-04-23,No declara,NO DECLARA,1992-12-23,11809 days,32.3,2025,1992.0,4,desconocido
2025-04-23,No declara,NO DECLARA,1993-04-23,11688 days,32.0,2025,1993.0,4,desconocido
2025-04-23,Femenino,M,2022-02-11,1167 days,3.2,2025,2022.0,4,dif sexo
2025-04-23,Masculino,F,2021-04-22,1462 days,4.0,2025,2021.0,4,dif sexo
2025-04-23,Femenino,M,2014-03-05,4067 days,11.1,2025,2014.0,4,dif sexo
2025-04-23,Femenino,M,2020-01-03,1937 days,5.3,2025,2020.0,4,dif sexo
2025-04-23,Masculino,F,2013-03-05,4432 days,12.1,2025,2013.0,4,dif sexo
2025-04-23,Masculino,F,2014-02-28,4072 days,11.1,2025,2014.0,4,dif sexo
2025-04-23,Masculino,F,2011-11-30,4893 days,13.4,2025,2011.0,4,dif sexo
2025-04-23,Masculino,F,2018-07-20,2469 days,6.8,2025,2018.0,4,dif sexo
2025-04-23,Masculino,F,2005-12-16,7068 days,19.4,2025,2005.0,4,dif sexo
2025-04-23,Masculino,F,2017-11-23,2708 days,7.4,2025,2017.0,4,dif sexo
2025-04-23,Masculino,F,2005-04-08,7320 days,20.0,2025,2005.0,4,dif sexo
2025-04-23,Masculino,F,1978-04-25,17165 days,47.0,2025,1978.0,4,dif sexo
2025-04-23,No declara,NO DECLARA,1984-03-30,14999 days,41.1,2025,1984.0,4,desconocido
2025-04-23,Masculino,F,2016-12-22,3044 days,8.3,2025,2016.0,4,dif sexo
2025-04-23,Masculino,F,2002-03-08,8447 days,23.1,2025,2002.0,4,dif sexo
2025-04-23,Masculino,F,2003-11-24,7821 days,21.4,2025,2003.0,4,dif sexo
2025-04-23,No declara,F,1992-09-21,11902 days,32.6,2025,1992.0,4,desconocido
2025-04-23,Masculino,F,2017-04-28,2917 days,8.0,2025,2017.0,4,dif sexo
2025-04-23,Masculino,F,2007-12-14,6340 days,17.4,2025,2007.0,4,dif sexo
2025-04-23,Masculino,F,2010-10-08,5311 days,14.5,2025,2010.0,4,dif sexo
2025-04-24,Masculino,F,2012-03-05,4798 days,13.1,2025,2012.0,4,dif sexo
2025-04-24,Masculino,F,2006-03-10,6985 days,19.1,2025,2006.0,4,dif sexo
2025-04-24,Masculino,F,1996-01-03,10704 days,29.3,2025,1996.0,4,dif sexo
2025-04-24,Masculino,NO DECLARA,1999-10-06,9332 days,25.5,2025,1999.0,4,dif sexo
2025-04-24,Masculino,F,2003-03-06,8085 days,22.1,2025,2003.0,4,dif sexo
2025-04-24,Masculino,NO DECLARA,1987-02-27,13936 days,38.2,2025,1987.0,4,dif sexo
2025-04-24,No declara,NO DECLARA,1989-09-21,12999 days,35.6,2025,1989.0,4,desconocido
2025-04-24,No declara,NO DECLARA,1991-11-29,12200 days,33.4,2025,1991.0,4,desconocido
2025-04-24,Masculino,F,2013-08-01,4284 days,11.7,2025,2013.0,4,dif sexo
2025-04-24,Masculino,F,2015-10-30,3464 days,9.5,2025,2015.0,4,dif sexo
2025-04-24,Masculino,F,2002-10-31,8211 days,22.5,2025,2002.0,4,dif sexo
2025-04-24,Masculino,F,1999-07-22,9408 days,25.8,2025,1999.0,4,dif sexo
2025-04-24,Masculino,F,2009-12-04,5620 days,15.4,2025,2009.0,4,dif sexo
2025-04-24,Masculino,F,2004-11-05,7475 days,20.5,2025,2004.0,4,dif sexo
2025-04-24,Femenino,M,2022-05-12,1078 days,3.0,2025,2022.0,4,dif sexo
2025-04-24,Femenino,M,2021-02-05,1539 days,4.2,2025,2021.0,4,dif sexo
2025-04-24,Masculino,F,2022-11-23,883 days,2.4,2025,2022.0,4,dif sexo
2025-04-24,No declara,F,1995-09-07,10822 days,29.6,2025,1995.0,4,desconocido
2025-04-24,Masculino,F,2018-04-13,2568 days,7.0,2025,2018.0,4,dif sexo
2025-04-24,Masculino,F,2010-03-17,5517 days,15.1,2025,2010.0,4,dif sexo
